timestamp,detection_time,instance_id,instance_name,vote_count,proxy_ip,session_id,cooldown_message,failure_type
2025-10-25T16:03:16.902713,2025-10-25 16:03:16,14,Instance_14,16221,119.13.230.249,ufu5uv5oq3,Someone has already voted out of this IP address: 119.13.238.105 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T16:08:16.245399,2025-10-25 16:08:16,5,Instance_5,16231,77.83.69.80,ioxp5o4qg1,Someone has already voted out of this IP address: 119.13.236.38 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T16:10:42.340733,2025-10-25 16:10:42,7,Instance_7,16235,77.83.69.107,mfvhp6muil,Someone has already voted out of this IP address: 119.13.236.38 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T16:11:22.556869,2025-10-25 16:11:22,18,Instance_18,16235,119.13.238.105,xht06kj9ls,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T16:15:10.255633,2025-10-25 16:15:10,34,Instance_34,16240,119.13.233.30,dfi9gcep3w,Someone has already voted out of this IP address: 91.197.255.136 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T16:15:44.056672,2025-10-25 16:15:44,23,Instance_23,16240,119.13.239.19,f6sv919o8p,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T16:20:05.739023,2025-10-25 16:20:05,32,Instance_32,16241,119.13.236.150,wpmk8cv24f,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T16:21:40.850981,2025-10-25 16:21:40,2,Instance_2,16241,43.225.188.232,hentb7pxq9,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T16:37:41.985451,2025-10-25 16:37:41,25,Instance_25,16250,43.225.188.75,mk21b8riv1,Someone has already voted out of this IP address: 43.225.188.11 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T16:39:45.627294,2025-10-25 16:39:45,20,Instance_20,16254,77.83.69.247,ki7o5fzy7g,Someone has already voted out of this IP address: 119.13.231.58 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T16:41:16.275299,2025-10-25 16:41:16,7,Instance_7,16255,77.83.69.107,mfvhp6muil,Someone has already voted out of this IP address: 119.13.237.138 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T18:00:56.118575,2025-10-25 18:00:56,11,Instance_11,16289,43.225.188.228,099u1zm9yi,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T18:02:37.210992,2025-10-25 18:02:37,18,Instance_18,16289,119.13.238.105,xht06kj9ls,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T18:04:10.117499,2025-10-25 18:04:10,2,Instance_2,16290,43.225.188.232,hentb7pxq9,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T18:31:33.868332,2025-10-25 18:31:33,11,Instance_11,16312,43.225.188.228,099u1zm9yi,Someone has already voted out of this IP address: 119.13.225.239 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T19:12:46.578910,2025-10-25 19:12:46,23,Instance_23,16346,119.13.239.19,f6sv919o8p,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T19:14:45.291480,2025-10-25 19:14:45,2,Instance_2,16351,43.225.188.232,hentb7pxq9,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T19:23:03.422467,2025-10-25 19:23:03,2,Instance_2,16351,43.225.188.232,hentb7pxq9,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T19:29:43.673327,2025-10-25 19:29:43,6,Instance_6,16351,119.13.239.221,s10ygevrbu,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T19:29:44.609837,2025-10-25 19:29:44,23,Instance_23,16351,119.13.239.19,f6sv919o8p,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T19:35:01.655215,2025-10-25 19:35:01,13,Instance_13,16354,77.83.68.155,r3jkd8wbc0,Someone has already voted out of this IP address: 119.13.238.105 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T20:02:17.237986,2025-10-25 20:02:17,23,Instance_23,16357,119.13.239.19,f6sv919o8p,Someone has already voted out of this IP address: 43.225.188.75 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T20:06:58.426821,2025-10-25 20:06:58,11,Instance_11,16367,43.225.188.228,099u1zm9yi,Someone has already voted out of this IP address: 77.83.69.79 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T20:12:41.747799,2025-10-25 20:12:41,4,Instance_4,16374,119.13.233.164,au80g1m03x,Someone has already voted out of this IP address: 77.83.68.235 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T20:24:49.477340,2025-10-25 20:24:49,9,Instance_9,16379,43.225.188.171,82shyhp3e5,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T20:58:23.403002,2025-10-25 20:58:23,20,Instance_20,16387,77.83.69.247,ki7o5fzy7g,Someone has already voted out of this IP address: 77.83.68.235 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T21:00:05.245089,2025-10-25 21:00:05,1,Instance_1,16388,43.225.188.139,mve0b3kzew,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T21:00:17.416666,2025-10-25 21:00:17,14,Instance_14,16389,119.13.230.249,ufu5uv5oq3,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T21:12:25.625183,2025-10-25 21:12:25,24,Instance_24,16402,119.13.226.173,118h593fqk,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T21:12:29.333070,2025-10-25 21:12:29,32,Instance_32,16402,119.13.236.150,wpmk8cv24f,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T21:15:18.144768,2025-10-25 21:15:18,9,Instance_9,16407,43.225.188.171,82shyhp3e5,Someone has already voted out of this IP address: 119.13.231.58 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T21:28:49.214212,2025-10-25 21:28:49,21,Instance_21,16411,119.13.237.40,3ip6wbars9,Someone has already voted out of this IP address: 91.197.254.216 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T21:30:46.487787,2025-10-25 21:30:46,14,Instance_14,16414,119.13.230.249,ufu5uv5oq3,Someone has already voted out of this IP address: 91.197.254.216 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T22:02:23.110769,2025-10-25 22:02:23,1,Instance_1,16427,43.225.188.139,mve0b3kzew,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T22:10:09.884921,2025-10-25 22:10:09,34,Instance_34,16439,119.13.233.30,dfi9gcep3w,Someone has already voted out of this IP address: 77.83.69.235 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T22:14:30.636296,2025-10-25 22:14:30,5,Instance_5,16443,77.83.69.80,ioxp5o4qg1,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T22:14:52.217456,2025-10-25 22:14:52,6,Instance_6,16443,119.13.239.221,s10ygevrbu,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T22:26:59.506792,2025-10-25 22:26:59,27,Instance_27,16450,77.83.69.170,j9fdqbu9lg,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T22:30:50.637955,2025-10-25 22:30:50,7,Instance_7,16450,77.83.69.107,mfvhp6muil,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T22:33:54.069720,2025-10-25 22:33:54,16,Instance_16,16452,77.83.69.253,rcky0tzohj,Someone has already voted out of this IP address: 119.13.225.239 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T23:00:48.372788,2025-10-25 23:00:48,15,Instance_15,16462,119.13.225.121,sk8ejydo14,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T23:01:49.817254,2025-10-25 23:01:49,24,Instance_24,16463,119.13.226.173,118h593fqk,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T23:17:15.420072,2025-10-25 23:17:15,10,Instance_10,16486,77.83.69.212,w7gfpgsxwj,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T23:18:20.317792,2025-10-25 23:18:20,9,Instance_9,16486,43.225.188.171,82shyhp3e5,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T23:34:42.328946,2025-10-25 23:34:42,1,Instance_1,16492,43.225.188.139,mve0b3kzew,Someone has already voted out of this IP address: 119.13.227.188 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T23:34:50.538908,2025-10-25 23:34:50,32,Instance_32,16491,119.13.236.150,wpmk8cv24f,Someone has already voted out of this IP address: 77.83.68.169 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-25T23:37:37.450699,2025-10-25 23:37:37,11,Instance_11,16496,43.225.188.228,099u1zm9yi,Someone has already voted out of this IP address: 77.83.68.234 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T00:07:12.165139,2025-10-26 00:07:12,27,Instance_27,16509,77.83.69.170,j9fdqbu9lg,Cooldown/limit detected,global_hourly_limit
2025-10-26T01:05:17.987033,2025-10-26 01:05:17,21,Instance_21,16520,119.13.237.40,3ip6wbars9,Someone has already voted out of this IP address: 119.13.224.217 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T02:16:47.303898,2025-10-26 02:16:47,24,Instance_24,16535,119.13.226.173,118h593fqk,Someone has already voted out of this IP address: 77.83.69.208 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T02:17:12.861889,2025-10-26 02:17:12,25,Instance_25,16535,43.225.188.75,mk21b8riv1,Someone has already voted out of this IP address: 91.197.254.216 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T04:11:45.285377,2025-10-26 04:11:45,11,Instance_11,16570,43.225.188.228,099u1zm9yi,Cooldown/limit detected,global_hourly_limit
2025-10-26T05:04:47.564143,2025-10-26 05:04:47,19,Instance_19,16577,119.13.224.217,6sjh6aj3nd,Someone has already voted out of this IP address: 77.83.69.39 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T05:05:14.284016,2025-10-26 05:05:14,2,Instance_2,16577,43.225.188.232,hentb7pxq9,Someone has already voted out of this IP address: 119.13.235.209 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T07:04:49.647490,2025-10-26 07:04:49,2,Instance_2,16607,43.225.188.232,hentb7pxq9,Someone has already voted out of this IP address: 119.13.228.103 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T07:09:20.737325,2025-10-26 07:09:20,32,Instance_32,16614,119.13.236.150,wpmk8cv24f,Someone has already voted out of this IP address: 91.197.254.216 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T07:09:47.843282,2025-10-26 07:09:47,34,Instance_34,16614,119.13.233.30,dfi9gcep3w,Someone has already voted out of this IP address: 119.13.232.53 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T08:04:16.812996,2025-10-26 08:04:16,18,Instance_18,16619,119.13.238.105,xht06kj9ls,Someone has already voted out of this IP address: 77.83.68.131 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T08:05:28.873397,2025-10-26 08:05:28,2,Instance_2,16621,43.225.188.232,hentb7pxq9,Someone has already voted out of this IP address: 77.83.68.68 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T08:22:28.597984,2025-10-26 08:22:28,3,Instance_3,16639,91.197.254.163,3b4e9sznwe,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T11:33:58.349965,2025-10-26 11:33:58,16,Instance_16,16666,77.83.69.253,rcky0tzohj,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T12:05:01.668106,2025-10-26 12:05:01,10,Instance_10,16682,77.83.69.212,w7gfpgsxwj,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T12:07:35.308733,2025-10-26 12:07:35,27,Instance_27,16687,77.83.69.170,j9fdqbu9lg,Someone has already voted out of this IP address: 119.13.238.173 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T12:13:15.370155,2025-10-26 12:13:15,34,Instance_34,16691,119.13.233.30,dfi9gcep3w,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T12:28:31.454427,2025-10-26 12:28:31,25,Instance_25,16693,43.225.188.75,mk21b8riv1,Someone has already voted out of this IP address: 119.13.231.58 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T13:03:06.853730,2025-10-26 13:03:06,25,Instance_25,16715,43.225.188.75,mk21b8riv1,Someone has already voted out of this IP address: 103.149.97.63 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T13:04:34.166237,2025-10-26 13:04:34,24,Instance_24,16715,119.13.226.173,118h593fqk,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T13:21:15.659937,2025-10-26 13:21:15,21,Instance_21,16730,119.13.237.40,3ip6wbars9,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T13:25:44.401268,2025-10-26 13:25:44,8,Instance_8,16733,119.13.225.239,r0zej1xxo6,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T13:35:05.514352,2025-10-26 13:35:05,24,Instance_24,16738,119.13.226.173,118h593fqk,Someone has already voted out of this IP address: 91.197.252.63 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T13:41:38.906830,2025-10-26 13:41:38,6,Instance_6,16744,119.13.239.221,s10ygevrbu,Someone has already voted out of this IP address: 91.197.252.28 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T13:44:36.878962,2025-10-26 13:44:36,4,Instance_4,16744,119.13.233.164,au80g1m03x,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T13:44:52.132370,2025-10-26 13:44:52,32,Instance_32,16744,119.13.236.150,wpmk8cv24f,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T14:06:44.070060,2025-10-26 14:06:44,19,Instance_19,16757,119.13.224.217,6sjh6aj3nd,Someone has already voted out of this IP address: 91.197.254.52 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T14:18:14.558736,2025-10-26 14:18:14,34,Instance_34,16770,119.13.233.30,dfi9gcep3w,Someone has already voted out of this IP address: 91.197.252.150 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T15:04:15.634702,2025-10-26 15:04:15,34,Instance_34,16789,119.13.233.30,dfi9gcep3w,Someone has already voted out of this IP address: 91.197.255.137 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T15:12:20.501834,2025-10-26 15:12:20,15,Instance_15,16804,119.13.225.121,sk8ejydo14,Someone has already voted out of this IP address: 91.197.255.121 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T15:17:17.251859,2025-10-26 15:17:17,7,Instance_7,16807,77.83.69.107,mfvhp6muil,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T15:18:13.519339,2025-10-26 15:18:13,16,Instance_16,16807,77.83.69.253,rcky0tzohj,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T15:22:13.437507,2025-10-26 15:22:13,19,Instance_19,16807,119.13.224.217,6sjh6aj3nd,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T15:31:07.689116,2025-10-26 15:31:07,11,Instance_11,16807,43.225.188.228,099u1zm9yi,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T16:12:48.922759,2025-10-26 16:12:48,8,Instance_8,16837,119.13.225.239,r0zej1xxo6,Someone has already voted out of this IP address: 91.197.254.58 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T16:46:14.960464,2025-10-26 16:46:14,4,Instance_4,16855,119.13.233.164,au80g1m03x,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T16:48:03.352194,2025-10-26 16:48:03,11,Instance_11,16855,43.225.188.228,099u1zm9yi,Someone has already voted out of this IP address: 103.149.97.22 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T16:49:19.032293,2025-10-26 16:49:19,10,Instance_10,16855,77.83.69.212,w7gfpgsxwj,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T17:02:45.099407,2025-10-26 17:02:45,18,Instance_18,16859,119.13.238.105,xht06kj9ls,Someone has already voted out of this IP address: 91.197.255.53 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T17:35:09.215635,2025-10-26 17:35:09,16,Instance_16,16882,77.83.69.253,rcky0tzohj,Someone has already voted out of this IP address: 103.148.214.171 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T18:15:46.045229,2025-10-26 18:15:46,34,Instance_34,16908,119.13.233.30,dfi9gcep3w,Someone has already voted out of this IP address: 91.197.253.183 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T18:19:44.950452,2025-10-26 18:19:44,21,Instance_21,16910,119.13.237.40,3ip6wbars9,Someone has already voted out of this IP address: 119.13.231.88 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T18:21:50.073253,2025-10-26 18:21:50,2,Instance_2,16911,43.225.188.232,hentb7pxq9,Someone has already voted out of this IP address: 43.225.188.110 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T18:40:35.720397,2025-10-26 18:40:35,3,Instance_3,16923,91.197.254.163,3b4e9sznwe,Someone has already voted out of this IP address: 91.197.255.84 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T18:43:20.759792,2025-10-26 18:43:20,9,Instance_9,16924,43.225.188.171,82shyhp3e5,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T18:49:08.520329,2025-10-26 18:49:08,15,Instance_15,16930,119.13.225.121,sk8ejydo14,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T18:54:28.557047,2025-10-26 18:54:28,12,Instance_12,16933,119.13.236.158,hw17xcwmw2,Someone has already voted out of this IP address: 77.83.68.234 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T18:57:59.910366,2025-10-26 18:57:59,21,Instance_21,16933,119.13.237.40,3ip6wbars9,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T18:59:04.281574,2025-10-26 18:59:04,1,Instance_1,16933,43.225.188.139,mve0b3kzew,Someone has already voted out of this IP address: 77.83.68.234 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T19:14:14.425957,2025-10-26 19:14:14,25,Instance_25,16947,43.225.188.75,mk21b8riv1,Someone has already voted out of this IP address: 119.13.233.164 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T19:14:49.958924,2025-10-26 19:14:49,16,Instance_16,16947,77.83.69.253,rcky0tzohj,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T19:33:24.906093,2025-10-26 19:33:24,13,Instance_13,16956,77.83.68.155,r3jkd8wbc0,Someone has already voted out of this IP address: 119.13.226.237 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T19:42:46.370779,2025-10-26 19:42:46,20,Instance_20,16963,77.83.69.247,ki7o5fzy7g,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T20:02:17.545085,2025-10-26 20:02:17,21,Instance_21,16974,119.13.237.40,3ip6wbars9,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T20:03:49.778304,2025-10-26 20:03:49,25,Instance_25,16975,43.225.188.75,mk21b8riv1,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T20:04:22.866505,2025-10-26 20:04:22,12,Instance_12,16976,119.13.236.158,hw17xcwmw2,Someone has already voted out of this IP address: 119.13.239.185 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T20:12:13.064346,2025-10-26 20:12:13,7,Instance_7,16981,77.83.69.107,mfvhp6muil,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T20:17:54.458497,2025-10-26 20:17:54,5,Instance_5,16989,77.83.69.80,ioxp5o4qg1,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T20:19:54.716721,2025-10-26 20:19:54,18,Instance_18,16992,119.13.238.105,xht06kj9ls,Someone has already voted out of this IP address: 119.13.236.158 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T20:20:33.772375,2025-10-26 20:20:33,32,Instance_32,16993,119.13.236.150,wpmk8cv24f,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T20:32:46.662042,2025-10-26 20:32:46,21,Instance_21,16995,119.13.237.40,3ip6wbars9,Someone has already voted out of this IP address: 91.197.255.136 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T20:44:57.722760,2025-10-26 20:44:57,11,Instance_11,17006,43.225.188.228,099u1zm9yi,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T21:02:55.490366,2025-10-26 21:02:55,20,Instance_20,17012,77.83.69.247,ki7o5fzy7g,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T21:15:30.771529,2025-10-26 21:15:30,9,Instance_9,17029,43.225.188.171,82shyhp3e5,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T21:16:36.175645,2025-10-26 21:16:36,1,Instance_1,17031,43.225.188.139,mve0b3kzew,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T21:24:11.838290,2025-10-26 21:24:11,25,Instance_25,17035,43.225.188.75,mk21b8riv1,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T22:02:19.985011,2025-10-26 22:02:19,18,Instance_18,17052,119.13.238.105,xht06kj9ls,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T22:03:08.806950,2025-10-26 22:03:08,19,Instance_19,17052,119.13.224.217,6sjh6aj3nd,Someone has already voted out of this IP address: 77.83.68.211 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T22:03:24.108097,2025-10-26 22:03:24,2,Instance_2,17052,43.225.188.232,hentb7pxq9,Someone has already voted out of this IP address: 119.13.235.232 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T22:05:21.104901,2025-10-26 22:05:21,20,Instance_20,17054,77.83.69.247,ki7o5fzy7g,Someone has already voted out of this IP address: 77.83.68.105 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T22:14:56.940937,2025-10-26 22:14:56,6,Instance_6,17072,119.13.239.221,s10ygevrbu,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T22:18:51.668764,2025-10-26 22:18:51,21,Instance_21,17073,119.13.237.40,3ip6wbars9,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T22:19:33.978354,2025-10-26 22:19:33,7,Instance_7,17073,77.83.69.107,mfvhp6muil,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T22:21:45.435971,2025-10-26 22:21:45,8,Instance_8,17073,119.13.225.239,r0zej1xxo6,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T22:34:01.943327,2025-10-26 22:34:01,2,Instance_2,17077,43.225.188.232,hentb7pxq9,Someone has already voted out of this IP address: 119.13.233.220 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T23:03:39.947087,2025-10-26 23:03:39,14,Instance_14,17091,119.13.230.249,ufu5uv5oq3,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T23:03:57.445479,2025-10-26 23:03:57,1,Instance_1,17092,43.225.188.139,mve0b3kzew,Someone has already voted out of this IP address: 119.13.228.124 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T23:04:29.344772,2025-10-26 23:04:29,23,Instance_23,17092,119.13.239.19,f6sv919o8p,Someone has already voted out of this IP address: 77.83.69.216 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T23:12:48.344813,2025-10-26 23:12:48,11,Instance_11,17109,43.225.188.228,099u1zm9yi,Someone has already voted out of this IP address: 119.13.235.232 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T23:16:26.367338,2025-10-26 23:16:26,8,Instance_8,17112,119.13.225.239,r0zej1xxo6,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T23:16:31.655635,2025-10-26 23:16:31,27,Instance_27,17112,77.83.69.170,j9fdqbu9lg,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-26T23:34:12.942900,2025-10-26 23:34:12,14,Instance_14,17114,119.13.230.249,ufu5uv5oq3,Someone has already voted out of this IP address: 43.225.188.124 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T05:03:55.001807,2025-10-27 05:03:55,19,Instance_19,17204,119.13.224.217,6sjh6aj3nd,Someone has already voted out of this IP address: 119.13.235.234 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T06:08:28.609272,2025-10-27 06:08:28,27,Instance_27,17224,77.83.69.170,j9fdqbu9lg,Someone has already voted out of this IP address: 119.13.227.188 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T07:04:57.396082,2025-10-27 07:04:57,2,Instance_2,17234,43.225.188.232,hentb7pxq9,Someone has already voted out of this IP address: 119.13.239.185 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T08:34:54.774172,2025-10-27 08:34:54,2,Instance_2,17272,43.225.188.232,hentb7pxq9,Someone has already voted out of this IP address: 119.13.225.121 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T08:36:54.385059,2025-10-27 08:36:54,23,Instance_23,17275,119.13.239.19,f6sv919o8p,Someone has already voted out of this IP address: 119.13.239.97 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T09:13:40.146752,2025-10-27 09:13:40,21,Instance_21,17302,119.13.237.40,3ip6wbars9,Someone has already voted out of this IP address: 77.83.69.247 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T09:16:00.809154,2025-10-27 09:16:00,24,Instance_24,17303,119.13.226.173,118h593fqk,You have voted already! Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T09:33:57.364268,2025-10-27 09:33:57,27,Instance_27,17307,77.83.69.170,j9fdqbu9lg,Someone has already voted out of this IP address: 77.83.68.54 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T09:37:28.466866,2025-10-27 09:37:28,20,Instance_20,17312,77.83.69.247,ki7o5fzy7g,Someone has already voted out of this IP address: 119.13.228.124 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T10:05:06.682729,2025-10-27 10:05:06,1,Instance_1,17321,43.225.188.139,mve0b3kzew,Someone has already voted out of this IP address: 43.225.188.243 Please come back at your next voting time of 30 minutes.,instance_cooldown
2025-10-27T10:11:27.532236,2025-10-27 10:11:27,20,Instance_20,17331,77.83.69.247,ki7o5fzy7g,Someone has already voted out of this IP address: 77.83.69.235 Please come back at your next voting time of 30 minutes.,instance_cooldown
